path,label,label_id
output/processed/healthy/healthy938_.jpg,healthy,7
output/processed/leaf spot/leaf spot814_.jpg,leaf spot,12
output/processed/septoria leaf spot/septoria leaf spot1227_.jpg,septoria leaf spot,15
output/processed/red rust/red rust1564_.jpg,red rust,14
output/processed/anthracnose/anthracnose1101_.jpg,anthracnose,0
output/processed/leaf blight/leaf blight816_.jpg,leaf blight,9
output/processed/healthy/healthy996_.jpg,healthy,7
output/processed/leaf curl/leaf curl282_.jpg,leaf curl,10
output/processed/septoria leaf spot/septoria leaf spot176_.jpg,septoria leaf spot,15
output/processed/bacterial blight/bacterial blight1407_.jpg,bacterial blight,1
output/processed/leaf blight/leaf blight655_.jpg,leaf blight,9
output/processed/bacterial blight/bacterial blight1580_.jpg,bacterial blight,1
output/processed/leaf spot/leaf spot320_.jpg,leaf spot,12
output/processed/streak virus/streak virus32_.jpg,streak virus,16
output/processed/anthracnose/anthracnose1564_.jpg,anthracnose,0
output/processed/gumosis/gumosis118_.jpg,gumosis,6
output/processed/leaf curl/leaf curl252_.jpg,leaf curl,10
output/processed/red rust/red rust1207_.jpg,red rust,14
output/processed/mosaic/mosaic884_.jpg,mosaic,13
output/processed/bacterial blight/bacterial blight1728_.jpg,bacterial blight,1
output/processed/leaf beetle/leaf beetle796_.jpg,leaf beetle,8
output/processed/red rust/red rust1439_.jpg,red rust,14
output/processed/mosaic/mosaic1082_.jpg,mosaic,13
output/processed/anthracnose/anthracnose520_.jpg,anthracnose,0
output/processed/verticulium wilt/verticulium wilt587_.jpg,verticulium wilt,17
output/processed/red rust/red rust1018_.jpg,red rust,14
output/processed/healthy/healthy695_.jpg,healthy,7
output/processed/leaf spot/leaf spot418_.jpg,leaf spot,12
output/processed/grasshoper/grasshoper459_.jpg,grasshoper,4
output/processed/mosaic/mosaic1029_.jpg,mosaic,13
output/processed/leaf miner/leaf miner40_.jpg,leaf miner,11
output/processed/anthracnose/anthracnose1539_.jpg,anthracnose,0
output/processed/green mite/green mite136_.jpg,green mite,5
output/processed/mosaic/mosaic585_.jpg,mosaic,13
output/processed/leaf miner/leaf miner230_.jpg,leaf miner,11
output/processed/leaf blight/leaf blight832_.jpg,leaf blight,9
output/processed/healthy/healthy1284_.jpg,healthy,7
output/processed/leaf spot/leaf spot897_.jpg,leaf spot,12
output/processed/bacterial blight/bacterial blight1354_.jpg,bacterial blight,1
output/processed/brown spot/brown spot1069_.jpg,brown spot,2
output/processed/verticulium wilt/verticulium wilt427_.jpg,verticulium wilt,17
output/processed/leaf miner/leaf miner246_.jpg,leaf miner,11
output/processed/leaf miner/leaf miner868_.jpg,leaf miner,11
output/processed/green mite/green mite902_.jpg,green mite,5
output/processed/leaf spot/leaf spot420_.jpg,leaf spot,12
output/processed/healthy/healthy185_.jpg,healthy,7
output/processed/leaf miner/leaf miner465_.jpg,leaf miner,11
output/processed/healthy/healthy1286_.jpg,healthy,7
output/processed/mosaic/mosaic148_.jpg,mosaic,13
output/processed/streak virus/streak virus699_.jpg,streak virus,16
output/processed/leaf beetle/leaf beetle723_.jpg,leaf beetle,8
output/processed/streak virus/streak virus765_.jpg,streak virus,16
output/processed/green mite/green mite783_.jpg,green mite,5
output/processed/bacterial blight/bacterial blight1536_.jpg,bacterial blight,1
output/processed/septoria leaf spot/septoria leaf spot1864_.jpg,septoria leaf spot,15
output/processed/anthracnose/anthracnose1400_.jpg,anthracnose,0
output/processed/leaf miner/leaf miner626_.jpg,leaf miner,11
output/processed/streak virus/streak virus222_.jpg,streak virus,16
output/processed/leaf blight/leaf blight1061_.jpg,leaf blight,9
output/processed/red rust/red rust813_.jpg,red rust,14
output/processed/mosaic/mosaic805_.jpg,mosaic,13
output/processed/green mite/green mite983_.jpg,green mite,5
output/processed/bacterial blight/bacterial blight255_.jpg,bacterial blight,1
output/processed/leaf blight/leaf blight656_.jpg,leaf blight,9
output/processed/leaf miner/leaf miner879_.jpg,leaf miner,11
output/processed/septoria leaf spot/septoria leaf spot1994_-OdkFDk.jpg,septoria leaf spot,15
output/processed/anthracnose/anthracnose1080_.jpg,anthracnose,0
output/processed/bacterial blight/bacterial blight557_.jpg,bacterial blight,1
output/processed/leaf miner/leaf miner1321_.jpg,leaf miner,11
output/processed/leaf blight/leaf blight1238_.jpg,leaf blight,9
output/processed/red rust/red rust1265_.jpg,red rust,14
output/processed/streak virus/streak virus92_.jpg,streak virus,16
output/processed/septoria leaf spot/septoria leaf spot1398_.jpg,septoria leaf spot,15
output/processed/septoria leaf spot/septoria leaf spot2290_-xZk5VQ.jpg,septoria leaf spot,15
output/processed/streak virus/streak virus437_.jpg,streak virus,16
output/processed/leaf beetle/leaf beetle216_.jpg,leaf beetle,8
output/processed/bacterial blight/bacterial blight351_.jpg,bacterial blight,1
output/processed/bacterial blight/bacterial blight1724_.jpg,bacterial blight,1
output/processed/brown spot/brown spot1238_.jpg,brown spot,2
output/processed/leaf blight/leaf blight768_.jpg,leaf blight,9
output/processed/septoria leaf spot/septoria leaf spot1348_.jpg,septoria leaf spot,15
output/processed/leaf blight/leaf blight944_.jpg,leaf blight,9
output/processed/bacterial blight/bacterial blight1560_.jpg,bacterial blight,1
output/processed/leaf spot/leaf spot730_.jpg,leaf spot,12
output/processed/septoria leaf spot/septoria leaf spot1048_.jpg,septoria leaf spot,15
output/processed/mosaic/mosaic50_.jpg,mosaic,13
output/processed/leaf spot/leaf spot1127_.jpg,leaf spot,12
output/processed/leaf miner/leaf miner109_.jpg,leaf miner,11
output/processed/anthracnose/anthracnose907_.jpg,anthracnose,0
output/processed/green mite/green mite185_.jpg,green mite,5
output/processed/anthracnose/anthracnose892_.jpg,anthracnose,0
output/processed/brown spot/brown spot1031_.jpg,brown spot,2
output/processed/leaf spot/leaf spot193_.jpg,leaf spot,12
output/processed/streak virus/streak virus467_.jpg,streak virus,16
output/processed/brown spot/brown spot940_.jpg,brown spot,2
output/processed/red rust/red rust643_.jpg,red rust,14
output/processed/green mite/green mite556_.jpg,green mite,5
output/processed/anthracnose/anthracnose1728_.jpg,anthracnose,0
output/processed/grasshoper/grasshoper306_.jpg,grasshoper,4
output/processed/mosaic/mosaic3_.jpg,mosaic,13
output/processed/leaf spot/leaf spot572_.jpg,leaf spot,12
output/processed/leaf beetle/leaf beetle604_.jpg,leaf beetle,8
output/processed/healthy/healthy1353_.jpg,healthy,7
output/processed/streak virus/streak virus471_.jpg,streak virus,16
output/processed/bacterial blight/bacterial blight1363_.jpg,bacterial blight,1
output/processed/anthracnose/anthracnose1548_.jpg,anthracnose,0
output/processed/grasshoper/grasshoper526_.jpg,grasshoper,4
output/processed/septoria leaf spot/septoria leaf spot1459_.jpg,septoria leaf spot,15
output/processed/green mite/green mite585_.jpg,green mite,5
output/processed/brown spot/brown spot150_.jpg,brown spot,2
output/processed/anthracnose/anthracnose711_.jpg,anthracnose,0
output/processed/healthy/healthy220_.jpg,healthy,7
output/processed/mosaic/mosaic630_.jpg,mosaic,13
output/processed/septoria leaf spot/septoria leaf spot1366_.jpg,septoria leaf spot,15
output/processed/red rust/red rust34_.jpg,red rust,14
output/processed/brown spot/brown spot403_.jpg,brown spot,2
output/processed/red rust/red rust979_.jpg,red rust,14
output/processed/septoria leaf spot/septoria leaf spot118_.jpg,septoria leaf spot,15
output/processed/bacterial blight/bacterial blight428_.jpg,bacterial blight,1
output/processed/green mite/green mite306_.jpg,green mite,5
output/processed/leaf spot/leaf spot291_.jpg,leaf spot,12
output/processed/brown spot/brown spot307_.jpg,brown spot,2
output/processed/red rust/red rust1601_.jpg,red rust,14
output/processed/leaf curl/leaf curl61_.jpg,leaf curl,10
output/processed/leaf spot/leaf spot758_.jpg,leaf spot,12
output/processed/mosaic/mosaic757_.jpg,mosaic,13
output/processed/red rust/red rust163_.jpg,red rust,14
output/processed/green mite/green mite1001_.jpg,green mite,5
output/processed/gumosis/gumosis145_.jpg,gumosis,6
output/processed/leaf blight/leaf blight1145_.jpg,leaf blight,9
output/processed/healthy/healthy980_.jpg,healthy,7
output/processed/bacterial blight/bacterial blight746_.jpg,bacterial blight,1
output/processed/mosaic/mosaic438_.jpg,mosaic,13
output/processed/anthracnose/anthracnose1133_.jpg,anthracnose,0
output/processed/anthracnose/anthracnose508_.jpg,anthracnose,0
output/processed/leaf miner/leaf miner822_.jpg,leaf miner,11
output/processed/leaf beetle/leaf beetle476_.jpg,leaf beetle,8
output/processed/red rust/red rust998_.jpg,red rust,14
output/processed/septoria leaf spot/septoria leaf spot1125_.jpg,septoria leaf spot,15
output/processed/red rust/red rust913_.jpg,red rust,14
output/processed/red rust/red rust261_.jpg,red rust,14
output/processed/leaf blight/leaf blight614_.jpg,leaf blight,9
output/processed/green mite/green mite176_.jpg,green mite,5
output/processed/bacterial blight/bacterial blight1737_.jpg,bacterial blight,1
output/processed/streak virus/streak virus430_.jpg,streak virus,16
output/processed/leaf blight/leaf blight453_.jpg,leaf blight,9
output/processed/leaf blight/leaf blight889_.jpg,leaf blight,9
output/processed/anthracnose/anthracnose1049_.jpg,anthracnose,0
output/processed/bacterial blight/bacterial blight462_.jpg,bacterial blight,1
output/processed/anthracnose/anthracnose461_.jpg,anthracnose,0
output/processed/green mite/green mite351_.jpg,green mite,5
output/processed/leaf blight/leaf blight141_.jpg,leaf blight,9
output/processed/bacterial blight/bacterial blight337_.jpg,bacterial blight,1
output/processed/streak virus/streak virus446_.jpg,streak virus,16
output/processed/bacterial blight/bacterial blight1922_.jpg,bacterial blight,1
output/processed/streak virus/streak virus880_.jpg,streak virus,16
output/processed/leaf miner/leaf miner918_.jpg,leaf miner,11
output/processed/septoria leaf spot/septoria leaf spot1875_.jpg,septoria leaf spot,15
output/processed/streak virus/streak virus358_.jpg,streak virus,16
output/processed/leaf spot/leaf spot1073_.jpg,leaf spot,12
output/processed/anthracnose/anthracnose71_.jpg,anthracnose,0
output/processed/anthracnose/anthracnose1592_.jpg,anthracnose,0
output/processed/anthracnose/anthracnose490_.jpg,anthracnose,0
output/processed/red rust/red rust265_.jpg,red rust,14
output/processed/green mite/green mite913_.jpg,green mite,5
output/processed/red rust/red rust1643_.jpg,red rust,14
output/processed/anthracnose/anthracnose830_.jpg,anthracnose,0
output/processed/leaf miner/leaf miner184_.jpg,leaf miner,11
output/processed/green mite/green mite986_.jpg,green mite,5
output/processed/red rust/red rust1348_.jpg,red rust,14
output/processed/verticulium wilt/verticulium wilt247_.jpg,verticulium wilt,17
output/processed/anthracnose/anthracnose1388_.jpg,anthracnose,0
output/processed/leaf spot/leaf spot14_.jpg,leaf spot,12
output/processed/septoria leaf spot/septoria leaf spot1409_.jpg,septoria leaf spot,15
output/processed/septoria leaf spot/septoria leaf spot22_.jpg,septoria leaf spot,15
output/processed/green mite/green mite495_.jpg,green mite,5
output/processed/septoria leaf spot/septoria leaf spot158_.jpg,septoria leaf spot,15
output/processed/leaf blight/leaf blight1068_.jpg,leaf blight,9
output/processed/leaf curl/leaf curl9_.jpg,leaf curl,10
output/processed/leaf miner/leaf miner509_.jpg,leaf miner,11
output/processed/leaf blight/leaf blight848_.jpg,leaf blight,9
output/processed/leaf spot/leaf spot217_.jpg,leaf spot,12
output/processed/healthy/healthy975_.jpg,healthy,7
output/processed/green mite/green mite126_.jpg,green mite,5
output/processed/bacterial blight/bacterial blight2121_.jpg,bacterial blight,1
output/processed/bacterial blight/bacterial blight1423_.jpg,bacterial blight,1
output/processed/brown spot/brown spot1218_.jpg,brown spot,2
output/processed/red rust/red rust332_.jpg,red rust,14
output/processed/mosaic/mosaic907_.jpg,mosaic,13
output/processed/leaf beetle/leaf beetle556_.jpg,leaf beetle,8
output/processed/healthy/healthy159_.jpg,healthy,7
output/processed/streak virus/streak virus105_.jpg,streak virus,16
output/processed/leaf spot/leaf spot711_.jpg,leaf spot,12
output/processed/green mite/green mite866_.jpg,green mite,5
output/processed/leaf miner/leaf miner42_.jpg,leaf miner,11
output/processed/bacterial blight/bacterial blight1608_.jpg,bacterial blight,1
output/processed/leaf miner/leaf miner88_.jpg,leaf miner,11
output/processed/bacterial blight/bacterial blight2356_.jpg,bacterial blight,1
output/processed/leaf spot/leaf spot755_.jpg,leaf spot,12
output/processed/healthy/healthy776_.jpg,healthy,7
output/processed/healthy/healthy1236_.jpg,healthy,7
output/processed/leaf miner/leaf miner374_.jpg,leaf miner,11
output/processed/septoria leaf spot/septoria leaf spot1359_.jpg,septoria leaf spot,15
output/processed/bacterial blight/bacterial blight1645_.jpg,bacterial blight,1
output/processed/brown spot/brown spot1437_.jpg,brown spot,2
output/processed/red rust/red rust694_.jpg,red rust,14
output/processed/leaf blight/leaf blight440_.jpg,leaf blight,9
output/processed/healthy/healthy580_.jpg,healthy,7
output/processed/leaf blight/leaf blight909_.jpg,leaf blight,9
output/processed/healthy/healthy370_.jpg,healthy,7
output/processed/bacterial blight/bacterial blight854_.jpg,bacterial blight,1
output/processed/mosaic/mosaic673_.jpg,mosaic,13
output/processed/anthracnose/anthracnose1688_.jpg,anthracnose,0
output/processed/brown spot/brown spot400_.jpg,brown spot,2
output/processed/red rust/red rust1453_.jpg,red rust,14
output/processed/leaf spot/leaf spot1036_.jpg,leaf spot,12
output/processed/anthracnose/anthracnose1409_.jpg,anthracnose,0
output/processed/bacterial blight/bacterial blight712_.jpg,bacterial blight,1
output/processed/bacterial blight/bacterial blight1507_.jpg,bacterial blight,1
output/processed/bacterial blight/bacterial blight1188_.jpg,bacterial blight,1
output/processed/mosaic/mosaic507_.jpg,mosaic,13
output/processed/red rust/red rust255_.jpg,red rust,14
output/processed/anthracnose/anthracnose716_.jpg,anthracnose,0
output/processed/leaf curl/leaf curl47_.jpg,leaf curl,10
output/processed/leaf miner/leaf miner11_.jpg,leaf miner,11
output/processed/mosaic/mosaic926_.jpg,mosaic,13
output/processed/fall armyworm/fall armyworm147_.jpg,fall armyworm,3
output/processed/leaf blight/leaf blight87_.jpg,leaf blight,9
output/processed/leaf spot/leaf spot1022_.jpg,leaf spot,12
output/processed/septoria leaf spot/septoria leaf spot875_.jpg,septoria leaf spot,15
output/processed/bacterial blight/bacterial blight2114_.jpg,bacterial blight,1
output/processed/verticulium wilt/verticulium wilt171_.jpg,verticulium wilt,17
output/processed/bacterial blight/bacterial blight129_.jpg,bacterial blight,1
output/processed/anthracnose/anthracnose1064_.jpg,anthracnose,0
output/processed/bacterial blight/bacterial blight1381_.jpg,bacterial blight,1
output/processed/septoria leaf spot/septoria leaf spot2375_-ItNWqC.jpg,septoria leaf spot,15
output/processed/anthracnose/anthracnose101_.jpg,anthracnose,0
output/processed/anthracnose/anthracnose182_.jpg,anthracnose,0
output/processed/verticulium wilt/verticulium wilt216_.jpg,verticulium wilt,17
output/processed/septoria leaf spot/septoria leaf spot609_.jpg,septoria leaf spot,15
output/processed/mosaic/mosaic24_.jpg,mosaic,13
output/processed/mosaic/mosaic814_.jpg,mosaic,13
output/processed/leaf spot/leaf spot203_.jpg,leaf spot,12
output/processed/bacterial blight/bacterial blight2357_.jpg,bacterial blight,1
output/processed/leaf miner/leaf miner793_.jpg,leaf miner,11
output/processed/brown spot/brown spot484_.jpg,brown spot,2
output/processed/red rust/red rust785_.jpg,red rust,14
output/processed/bacterial blight/bacterial blight1771_.jpg,bacterial blight,1
output/processed/verticulium wilt/verticulium wilt594_.jpg,verticulium wilt,17
output/processed/leaf beetle/leaf beetle520_.jpg,leaf beetle,8
output/processed/anthracnose/anthracnose913_.jpg,anthracnose,0
output/processed/green mite/green mite881_.jpg,green mite,5
output/processed/bacterial blight/bacterial blight2566_.jpg,bacterial blight,1
output/processed/healthy/healthy467_.jpg,healthy,7
output/processed/bacterial blight/bacterial blight1956_.jpg,bacterial blight,1
output/processed/leaf miner/leaf miner1280_.jpg,leaf miner,11
output/processed/leaf blight/leaf blight402_.jpg,leaf blight,9
output/processed/anthracnose/anthracnose540_.jpg,anthracnose,0
output/processed/leaf spot/leaf spot382_.jpg,leaf spot,12
output/processed/leaf miner/leaf miner1157_.jpg,leaf miner,11
output/processed/leaf blight/leaf blight566_.jpg,leaf blight,9
output/processed/leaf beetle/leaf beetle36_.jpg,leaf beetle,8
output/processed/brown spot/brown spot660_.jpg,brown spot,2
output/processed/streak virus/streak virus947_.jpg,streak virus,16
output/processed/septoria leaf spot/septoria leaf spot1309_.jpg,septoria leaf spot,15
output/processed/anthracnose/anthracnose1379_.jpg,anthracnose,0
output/processed/leaf spot/leaf spot966_.jpg,leaf spot,12
output/processed/septoria leaf spot/septoria leaf spot1717_.jpg,septoria leaf spot,15
output/processed/verticulium wilt/verticulium wilt287_.jpg,verticulium wilt,17
output/processed/leaf beetle/leaf beetle5_.jpg,leaf beetle,8
output/processed/healthy/healthy731_.jpg,healthy,7
output/processed/bacterial blight/bacterial blight2080_.jpg,bacterial blight,1
output/processed/anthracnose/anthracnose303_.jpg,anthracnose,0
output/processed/leaf beetle/leaf beetle126_.jpg,leaf beetle,8
output/processed/septoria leaf spot/septoria leaf spot1945_-CowZSi.jpg,septoria leaf spot,15
output/processed/leaf beetle/leaf beetle666_.jpg,leaf beetle,8
output/processed/bacterial blight/bacterial blight161_.jpg,bacterial blight,1
output/processed/bacterial blight/bacterial blight2135_.jpg,bacterial blight,1
output/processed/verticulium wilt/verticulium wilt730_.jpg,verticulium wilt,17
output/processed/bacterial blight/bacterial blight832_.jpg,bacterial blight,1
output/processed/brown spot/brown spot730_.jpg,brown spot,2
output/processed/streak virus/streak virus676_.jpg,streak virus,16
output/processed/healthy/healthy419_.jpg,healthy,7
output/processed/leaf beetle/leaf beetle136_.jpg,leaf beetle,8
output/processed/bacterial blight/bacterial blight1011_.jpg,bacterial blight,1
output/processed/brown spot/brown spot32_.jpg,brown spot,2
output/processed/leaf miner/leaf miner727_.jpg,leaf miner,11
output/processed/healthy/healthy1222_.jpg,healthy,7
output/processed/brown spot/brown spot434_.jpg,brown spot,2
output/processed/green mite/green mite411_.jpg,green mite,5
output/processed/red rust/red rust1188_.jpg,red rust,14
output/processed/leaf miner/leaf miner2_.jpg,leaf miner,11
output/processed/mosaic/mosaic854_.jpg,mosaic,13
output/processed/leaf spot/leaf spot133_.jpg,leaf spot,12
output/processed/septoria leaf spot/septoria leaf spot1888_.jpg,septoria leaf spot,15
output/processed/leaf blight/leaf blight1013_.jpg,leaf blight,9
output/processed/gumosis/gumosis366_.jpg,gumosis,6
output/processed/mosaic/mosaic1019_.jpg,mosaic,13
output/processed/anthracnose/anthracnose672_.jpg,anthracnose,0
output/processed/leaf blight/leaf blight1173_.jpg,leaf blight,9
output/processed/leaf miner/leaf miner1068_.jpg,leaf miner,11
output/processed/septoria leaf spot/septoria leaf spot1149_.jpg,septoria leaf spot,15
output/processed/leaf spot/leaf spot123_.jpg,leaf spot,12
output/processed/green mite/green mite985_.jpg,green mite,5
output/processed/leaf spot/leaf spot164_.jpg,leaf spot,12
output/processed/leaf miner/leaf miner1027_.jpg,leaf miner,11
output/processed/verticulium wilt/verticulium wilt720_.jpg,verticulium wilt,17
output/processed/leaf blight/leaf blight17_.jpg,leaf blight,9
output/processed/verticulium wilt/verticulium wilt481_.jpg,verticulium wilt,17
output/processed/verticulium wilt/verticulium wilt595_.jpg,verticulium wilt,17
output/processed/leaf spot/leaf spot62_.jpg,leaf spot,12
output/processed/brown spot/brown spot713_.jpg,brown spot,2
output/processed/red rust/red rust278_.jpg,red rust,14
output/processed/healthy/healthy1228_.jpg,healthy,7
output/processed/red rust/red rust615_.jpg,red rust,14
output/processed/leaf spot/leaf spot223_.jpg,leaf spot,12
output/processed/bacterial blight/bacterial blight892_.jpg,bacterial blight,1
output/processed/red rust/red rust417_.jpg,red rust,14
output/processed/bacterial blight/bacterial blight1886_.jpg,bacterial blight,1
output/processed/leaf miner/leaf miner1056_.jpg,leaf miner,11
output/processed/leaf beetle/leaf beetle42_.jpg,leaf beetle,8
output/processed/streak virus/streak virus806_.jpg,streak virus,16
output/processed/septoria leaf spot/septoria leaf spot316_.jpg,septoria leaf spot,15
output/processed/anthracnose/anthracnose1072_.jpg,anthracnose,0
output/processed/anthracnose/anthracnose1263_.jpg,anthracnose,0
output/processed/mosaic/mosaic557_.jpg,mosaic,13
output/processed/mosaic/mosaic186_.jpg,mosaic,13
output/processed/septoria leaf spot/septoria leaf spot2222_-p3kIq8.jpg,septoria leaf spot,15
output/processed/septoria leaf spot/septoria leaf spot821_.jpg,septoria leaf spot,15
output/processed/brown spot/brown spot383_.jpg,brown spot,2
output/processed/leaf miner/leaf miner166_.jpg,leaf miner,11
output/processed/leaf miner/leaf miner373_.jpg,leaf miner,11
output/processed/brown spot/brown spot926_.jpg,brown spot,2
output/processed/bacterial blight/bacterial blight2030_.jpg,bacterial blight,1
output/processed/streak virus/streak virus111_.jpg,streak virus,16
output/processed/anthracnose/anthracnose656_.jpg,anthracnose,0
output/processed/green mite/green mite253_.jpg,green mite,5
output/processed/leaf blight/leaf blight115_.jpg,leaf blight,9
output/processed/streak virus/streak virus793_.jpg,streak virus,16
output/processed/bacterial blight/bacterial blight1614_.jpg,bacterial blight,1
output/processed/leaf spot/leaf spot135_.jpg,leaf spot,12
output/processed/septoria leaf spot/septoria leaf spot365_.jpg,septoria leaf spot,15
output/processed/bacterial blight/bacterial blight1481_.jpg,bacterial blight,1
output/processed/streak virus/streak virus870_.jpg,streak virus,16
output/processed/verticulium wilt/verticulium wilt486_.jpg,verticulium wilt,17
output/processed/streak virus/streak virus203_.jpg,streak virus,16
output/processed/bacterial blight/bacterial blight2094_.jpg,bacterial blight,1
output/processed/red rust/red rust1275_.jpg,red rust,14
output/processed/mosaic/mosaic755_.jpg,mosaic,13
output/processed/mosaic/mosaic230_.jpg,mosaic,13
output/processed/streak virus/streak virus312_.jpg,streak virus,16
output/processed/septoria leaf spot/septoria leaf spot2158_-yzNVdi.jpg,septoria leaf spot,15
output/processed/bacterial blight/bacterial blight1972_.jpg,bacterial blight,1
output/processed/leaf blight/leaf blight625_.jpg,leaf blight,9
output/processed/septoria leaf spot/septoria leaf spot1789_.jpg,septoria leaf spot,15
output/processed/leaf blight/leaf blight879_.jpg,leaf blight,9
output/processed/bacterial blight/bacterial blight1989_.jpg,bacterial blight,1
output/processed/green mite/green mite690_.jpg,green mite,5
output/processed/brown spot/brown spot759_.jpg,brown spot,2
output/processed/leaf spot/leaf spot1236_.jpg,leaf spot,12
output/processed/healthy/healthy684_.jpg,healthy,7
output/processed/leaf beetle/leaf beetle271_.jpg,leaf beetle,8
output/processed/red rust/red rust1611_.jpg,red rust,14
output/processed/grasshoper/grasshoper628_.jpg,grasshoper,4
output/processed/streak virus/streak virus787_.jpg,streak virus,16
output/processed/bacterial blight/bacterial blight231_.jpg,bacterial blight,1
output/processed/gumosis/gumosis52_.jpg,gumosis,6
output/processed/leaf blight/leaf blight585_.jpg,leaf blight,9
output/processed/brown spot/brown spot1007_.jpg,brown spot,2
output/processed/leaf blight/leaf blight299_.jpg,leaf blight,9
output/processed/mosaic/mosaic875_.jpg,mosaic,13
output/processed/red rust/red rust385_.jpg,red rust,14
output/processed/red rust/red rust1324_.jpg,red rust,14
output/processed/leaf miner/leaf miner860_.jpg,leaf miner,11
output/processed/anthracnose/anthracnose591_.jpg,anthracnose,0
output/processed/healthy/healthy87_.jpg,healthy,7
output/processed/bacterial blight/bacterial blight998_.jpg,bacterial blight,1
output/processed/leaf spot/leaf spot197_.jpg,leaf spot,12
output/processed/brown spot/brown spot635_.jpg,brown spot,2
output/processed/red rust/red rust335_.jpg,red rust,14
output/processed/bacterial blight/bacterial blight681_.jpg,bacterial blight,1
output/processed/bacterial blight/bacterial blight2289_.jpg,bacterial blight,1
output/processed/leaf curl/leaf curl10_.jpg,leaf curl,10
output/processed/grasshoper/grasshoper665_.jpg,grasshoper,4
output/processed/streak virus/streak virus60_.jpg,streak virus,16
output/processed/fall armyworm/fall armyworm254_.jpg,fall armyworm,3
output/processed/mosaic/mosaic754_.jpg,mosaic,13
output/processed/healthy/healthy1281_.jpg,healthy,7
output/processed/bacterial blight/bacterial blight1691_.jpg,bacterial blight,1
output/processed/brown spot/brown spot595_.jpg,brown spot,2
output/processed/brown spot/brown spot687_.jpg,brown spot,2
output/processed/leaf spot/leaf spot808_.jpg,leaf spot,12
output/processed/brown spot/brown spot419_.jpg,brown spot,2
output/processed/leaf spot/leaf spot981_.jpg,leaf spot,12
output/processed/bacterial blight/bacterial blight2445_.jpg,bacterial blight,1
output/processed/healthy/healthy988_.jpg,healthy,7
output/processed/septoria leaf spot/septoria leaf spot239_.jpg,septoria leaf spot,15
output/processed/leaf miner/leaf miner423_.jpg,leaf miner,11
output/processed/green mite/green mite21_.jpg,green mite,5
output/processed/leaf miner/leaf miner963_.jpg,leaf miner,11
output/processed/leaf spot/leaf spot346_.jpg,leaf spot,12
output/processed/brown spot/brown spot556_.jpg,brown spot,2
output/processed/leaf curl/leaf curl101_.jpg,leaf curl,10
output/processed/bacterial blight/bacterial blight1897_.jpg,bacterial blight,1
output/processed/bacterial blight/bacterial blight100_.jpg,bacterial blight,1
output/processed/mosaic/mosaic387_.jpg,mosaic,13
output/processed/leaf miner/leaf miner817_.jpg,leaf miner,11
output/processed/green mite/green mite992_.jpg,green mite,5
output/processed/leaf beetle/leaf beetle641_.jpg,leaf beetle,8
output/processed/red rust/red rust1204_.jpg,red rust,14
output/processed/septoria leaf spot/septoria leaf spot2287_-Psw53Q.jpg,septoria leaf spot,15
output/processed/leaf miner/leaf miner1265_.jpg,leaf miner,11
output/processed/leaf spot/leaf spot240_.jpg,leaf spot,12
output/processed/red rust/red rust239_.jpg,red rust,14
output/processed/bacterial blight/bacterial blight556_.jpg,bacterial blight,1
output/processed/brown spot/brown spot1084_.jpg,brown spot,2
output/processed/red rust/red rust71_.jpg,red rust,14
output/processed/leaf spot/leaf spot558_.jpg,leaf spot,12
output/processed/brown spot/brown spot546_.jpg,brown spot,2
output/processed/mosaic/mosaic540_.jpg,mosaic,13
output/processed/green mite/green mite626_.jpg,green mite,5
output/processed/red rust/red rust1408_.jpg,red rust,14
output/processed/leaf beetle/leaf beetle67_.jpg,leaf beetle,8
output/processed/leaf miner/leaf miner1230_.jpg,leaf miner,11
output/processed/leaf miner/leaf miner827_.jpg,leaf miner,11
output/processed/septoria leaf spot/septoria leaf spot346_.jpg,septoria leaf spot,15
output/processed/healthy/healthy565_.jpg,healthy,7
output/processed/leaf miner/leaf miner546_.jpg,leaf miner,11
output/processed/anthracnose/anthracnose843_.jpg,anthracnose,0
output/processed/green mite/green mite376_.jpg,green mite,5
output/processed/septoria leaf spot/septoria leaf spot1714_.jpg,septoria leaf spot,15
output/processed/green mite/green mite20_.jpg,green mite,5
output/processed/leaf miner/leaf miner1111_.jpg,leaf miner,11
output/processed/grasshoper/grasshoper505_.jpg,grasshoper,4
output/processed/mosaic/mosaic900_.jpg,mosaic,13
output/processed/leaf blight/leaf blight784_.jpg,leaf blight,9
output/processed/green mite/green mite532_.jpg,green mite,5
output/processed/red rust/red rust1005_.jpg,red rust,14
output/processed/leaf miner/leaf miner387_.jpg,leaf miner,11
output/processed/septoria leaf spot/septoria leaf spot1057_.jpg,septoria leaf spot,15
output/processed/leaf spot/leaf spot399_.jpg,leaf spot,12
output/processed/leaf blight/leaf blight565_.jpg,leaf blight,9
output/processed/anthracnose/anthracnose65_.jpg,anthracnose,0
output/processed/healthy/healthy1129_.jpg,healthy,7
output/processed/streak virus/streak virus823_.jpg,streak virus,16
output/processed/red rust/red rust179_.jpg,red rust,14
output/processed/mosaic/mosaic728_.jpg,mosaic,13
output/processed/bacterial blight/bacterial blight2422_.jpg,bacterial blight,1
output/processed/leaf miner/leaf miner1012_.jpg,leaf miner,11
output/processed/red rust/red rust498_.jpg,red rust,14
output/processed/bacterial blight/bacterial blight1062_.jpg,bacterial blight,1
